Date,Adj Close_AAPL,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,Ticker,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,EMA_20,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,CCI_14_0.015,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14,WILLR_14
2024-02-06,187.923828125,189.3000030517578,189.30999755859375,186.77000427246094,186.86000061035156,43490800,AAPL,50.58935839222183,-0.35446689996337,-0.24283431575179784,-0.11163258421157216,188.66799850463866,188.92602749937765,183.50875158587502,186.81799926757813,190.12724694928124,3.5427503716740913,0.8750102776988745,-34.38022213335711,48.80325877046084,42.19654709365455,20.98234128219765,20.23429203684807,32.952581794577455,-41.33099715668179
2024-02-07,188.03302001953125,189.41000366210938,191.0500030517578,188.61000061035156,190.63999938964844,53439000,AAPL,50.81401273888718,-0.26823680235344227,-0.12528337451349608,-0.1429534278399462,188.88149871826172,188.97212046725684,185.05730724418365,187.82000122070312,190.5826951972226,2.9418527937001677,0.7877630412416127,-12.058934539743356,55.73066983065985,49.126506593727214,20.59789505005511,22.83405880951086,31.275340340671605,-40.688845498792126
2024-02-08,186.950927734375,188.32000732421875,189.5399932861328,187.35000610351562,189.38999938964844,40962000,AAPL,48.462668143990925,-0.2845720542303525,-0.11329490111232501,-0.17127715311802746,188.98799896240234,188.91001445363418,185.51312918900965,188.11200256347655,190.71087593794346,2.763112761600569,0.5400182561385597,-35.40688273038515,56.97607645841796,53.83666835317954,20.5406126697289,21.76335820773014,32.506637803656666,-47.051927969272214
2024-02-09,187.71632385253906,188.85000610351562,189.99000549316406,188.0,188.64999389648438,45155200,AAPL,49.68191434880065,-0.2518482372186952,-0.06445686728053418,-0.18739136993816102,189.1509994506836,188.90429937267052,187.42492843635702,188.71200256347657,189.99907669059613,1.3640617550933178,0.5536113410763296,-18.207342285820623,56.10042590388776,56.26905739765518,20.32687519074906,21.800661628614428,31.080472302017352,-43.957948820272364
2024-02-12,186.02650451660156,187.14999389648438,188.6699981689453,186.7899932861328,188.4199981689453,41781900,AAPL,45.92860316589134,-0.35895336305858905,-0.13724959449634241,-0.22170376856224663,189.21249923706054,188.73722266065278,186.95934639242373,188.6060028076172,190.25265922281065,1.7461336231944775,0.05788927863201222,-44.47486031084806,51.70266540296968,54.926389255091784,20.43188640377771,20.784109560345282,32.370118418456165,-53.882127001546365
2024-02-13,183.92916870117188,185.0399932861328,186.2100067138672,183.50999450683594,185.77000427246094,56529500,AAPL,41.71614462222197,-0.6070961358323075,-0.3083138938160487,-0.2987822420162588,189.28299865722656,188.38510557736518,184.6563117009549,187.75400085449218,190.85169000802946,3.2997317121758405,0.06193029160782552,-106.38432570631406,45.39289253392345,51.06532794692695,21.259807152077823,19.09021330921405,37.07588420135575,-65.98124657641092
2024-02-14,183.0445098876953,184.14999389648438,185.52999877929688,182.44000244140625,185.32000732421875,54630500,AAPL,40.0476631325655,-0.8655886169707969,-0.45344509996363047,-0.41214351700716645,189.35649871826172,187.98176160775748,183.04603632797378,186.70199890136718,190.35796147476057,3.9163614689790274,0.15098042531189287,-117.01220339627564,37.24303973774051,44.7795325582112,22.241839199912583,17.766486764784332,36.906119851908336,-68.40750720882119
2024-02-15,182.75625610351562,183.86000061035156,184.49000549316406,181.35000610351562,183.5500030517578,65434500,AAPL,39.493389077600426,-1.081380325964858,-0.5353894471661532,-0.5459908787987048,189.11799850463868,187.58921294133785,181.99547279398826,185.80999755859375,189.62452232319924,4.105833716942613,0.24439844167011718,-120.69505866610261,33.73657163846346,38.79083463670913,23.36711518803695,16.513402314847212,36.75145611875714,-64.40153129937751
2024-02-16,181.215576171875,182.30999755859375,184.85000610351562,181.6699981689453,183.4199981689453,49701400,AAPL,36.57924262693761,-1.3617714488102308,-0.6526244560092208,-0.70914699280101,188.65549850463867,187.08643052393364,181.3217751443114,184.5019958496094,187.68221655490737,3.447356426312303,0.1553700994141776,-111.44496267960228,30.524468742952592,33.834693373052176,24.253445021361976,16.14249393863834,34.126321466582205,-75.61755526294353
2024-02-20,180.47006225585938,181.55999755859375,182.42999267578125,180.0,181.7899932861328,53665600,AAPL,35.22483518026616,-1.6257614003408207,-0.7332915260318484,-0.8924698743089723,188.03899841308595,186.56010357485366,180.84847247138802,183.38399658203124,185.91952069267447,2.7652621361744982,0.14031124457050143,-138.82180827882507,26.5190529571194,30.26003111284514,25.417708633279847,15.246298173513102,36.04713134878944,-80.42375456632075
2024-02-21,181.2255096435547,182.32000732421875,182.88999938964844,180.66000366210938,181.94000244140625,41529700,AAPL,37.74055605815564,-1.7534363793494947,-0.6887732040324179,-1.0646631753170768,187.3959991455078,186.156284884317,180.8507912105561,182.83999938964843,184.82920756874074,2.175900443811679,0.36929672045010625,-101.51581732416876,23.32523155477287,26.78958441828161,26.282055518646686,15.52622804461474,34.17218537246074,-73.9829955064171
2024-02-22,183.26321411132812,184.3699951171875,184.9600067138672,182.4600067138672,183.47999572753906,52292200,AAPL,44.05234673503167,-1.6699526628448496,-0.48423159002221805,-1.1857210728226315,186.88949890136718,185.9861620493523,180.77472341941885,182.88399963378907,184.9932758481593,2.306682070158009,0.8522524630189567,-41.924707201149666,29.66100927811722,26.50176459666982,26.154285460763916,19.436904906661326,32.04703170637172,-56.61022209291049
2024-02-23,181.42431640625,182.52000427246094,185.0399932861328,182.22999572753906,185.00999450683594,45119700,AAPL,40.101327970577316,-1.7330920103154313,-0.4378967499942399,-1.2951952603211914,186.30699920654297,185.65605178488647,180.74365331177037,182.61600036621093,184.48834742065148,2.0505837940660423,0.4743647702699349,-56.74109635473733,30.73741487712749,27.907885236672517,26.09608571494282,18.143525160470915,30.45922311521943,-77.19453776928992
2024-02-26,180.07247924804688,181.16000366210938,182.75999450683594,180.64999389648438,182.24000549316406,40867400,AAPL,37.44267805327762,-1.8712999009222813,-0.460883712480872,-1.4104161884414093,185.74399948120117,185.22785672557436,180.1689953429833,182.38600158691406,184.60300783084483,2.431114476594607,0.22350147227574244,-90.59603998163449,25.5643359787927,28.65425337801246,26.450322675952478,17.21707990279988,32.7275189997154,-89.50223220142148
2024-02-27,181.53366088867188,182.6300048828125,183.9199981689453,179.55999755859375,181.10000610351562,54318900,AAPL,41.924538647195305,-1.8409920266587392,-0.34446067057386376,-1.4965313560848754,185.28899993896485,184.98044226435894,180.54239907122772,182.60000305175782,184.65760703228793,2.2536735445145393,0.5072904775016392,-70.2231817895455,20.00738899584846,25.43637995058954,26.244957415057947,18.17503003278192,29.38818741965721,-73.2810630417432
2024-02-28,180.33091735839844,181.4199981689453,183.1199951171875,180.1300048828125,182.50999450683594,48953900,AAPL,39.42095500855488,-1.892791327112235,-0.3170079768218874,-1.5757833502903476,184.95800018310547,184.64135235051003,180.14946325872623,182.4200012207031,184.69053918268,2.4893519863864557,0.2797871983415044,-80.64120390789874,18.34995686003325,21.30722727822479,26.054261710716595,16.90141703647,27.328813797263432,-82.16683417673556
2024-02-29,179.66494750976562,180.75,182.57000732421875,179.52999877929688,181.27000427246094,136682600,AAPL,38.06546756064291,-1.9652517004647336,-0.31157468013950873,-1.653677020325225,184.77550048828124,184.2707473647472,180.1967401795772,181.6960021972656,183.19526421495402,1.6502971992313562,0.18451071723801216,-95.49141199726893,18.738528962968175,19.03195827294995,26.057907975322312,15.697021040174898,26.787819790908816,-88.3365158926167
2024-03-01,178.58148193359375,179.66000366210938,180.52999877929688,177.3800048828125,179.5500030517578,73488000,AAPL,35.90259793821354,-2.086577892291018,-0.3463206975726345,-1.7402571947183836,184.41550064086914,183.83162891687692,179.19732137220504,181.1240020751953,183.05068277818557,2.127471434945865,0.12007238386366743,-155.5415829722976,16.563837946038806,17.8841079230134,26.65920862937541,14.466343933131757,29.689500466547337,-79.8051360925313
2024-03-04,174.04885864257812,175.10000610351562,176.89999389648438,173.7899932861328,176.14999389648438,81510100,AAPL,28.585092833962797,-2.52161584905366,-0.625086923468221,-1.896528925585439,183.87800064086915,183.0000457917949,174.72874949733256,179.91200256347656,185.09525562962057,5.761986962837845,0.03581308894678929,-270.6042046182236,14.135314612249807,16.479227173752253,28.009605584309707,12.611572482347057,33.72423400350033,-89.45240417810255
2024-03-05,169.09873962402344,170.1199951171875,172.0399932861328,169.6199951171875,170.75999450683594,95132400,AAPL,23.05787261764125,-3.2309870237849907,-1.0675664785596415,-2.163420545225349,183.00000076293946,181.77337429897514,168.88810200557236,177.41000061035157,185.93189921513078,9.607010400158886,0.07227809017372443,-273.58914404075676,11.295045522425914,13.998066026904832,29.942850489201557,11.171541126707677,38.562235467221186,-96.85732316208839
2024-03-06,168.104736328125,169.1199951171875,171.24000549316406,168.67999267578125,171.05999755859375,68587700,AAPL,22.13242765261967,-3.829713875511402,-1.3330346642288422,-2.4966792112825598,181.99100036621093,180.56829056737632,165.43518879095186,174.95,184.46481120904812,10.877177718260228,0.19363528320622742,-192.74986973263282,5.459924678352883,10.296761604342858,31.868563648933602,10.5646600059427,38.46208543351492,-97.31049862475038
2024-03-07,167.9854736328125,169.0,170.72999572753906,168.49000549316406,169.14999389648438,71765100,AAPL,22.018228732310575,-4.264730661847466,-1.4144411604519247,-2.850289501395541,180.97050018310546,179.4665486085786,164.24227110132017,172.6,180.95772889867982,9.684506255712426,0.28463048732242047,-144.76661714352568,2.971239430571354,6.575403210450041,33.68374468839227,10.05019741570011,37.002139324589024,-96.91845992144714
2024-03-08,169.705078125,170.72999572753906,173.6999969482422,168.94000244140625,169.0,76114600,AAPL,27.802162041571925,-4.418949502941302,-1.2549280012366086,-3.1640215017046938,180.09099960327148,178.6344959532415,166.3401815766465,170.81399841308593,175.28781524952535,5.238232086365926,0.49061174287884807,-94.57361290496665,6.435245210802928,4.9554697732423785,33.922805437831265,15.298647501139826,33.292054171799904,-86.46530582139367
2024-03-11,171.7129669189453,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500,AAPL,33.961309152225084,-4.328277889437459,-0.9314051101862115,-3.396872779251247,179.2859992980957,178.0740677672185,167.61745640342542,170.3439971923828,173.07053798134018,3.201217341258094,0.9412189279107112,-57.40170312878218,14.118800440092684,7.8417616938223125,33.843616180102174,15.55341367201752,30.746269546514444,-74.25983293688112
2024-03-12,172.19007873535156,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400,AAPL,35.372174909495406,-4.169623514387865,-0.618200588109294,-3.5514229262785713,178.58999938964843,177.6127275729633,167.42911499260353,170.96599731445312,174.5028796363027,4.137527201206328,0.8200556601925619,-52.659451910942515,22.63843558112518,14.397493744006923,34.00156403276258,14.56126135578414,30.981721689008506,-71.35955449834965
2024-03-13,170.10269165039062,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700,AAPL,32.13727397108264,-4.1653252136931656,-0.4911218299316755,-3.67420338376149,177.8944999694824,176.99532541199656,168.34170553208537,171.3679992675781,174.39429300307086,3.531923986306703,0.4606789020552786,-58.38580073945938,23.444094091325372,20.0671100375144,34.204560039208516,13.786646939368294,29.872019386522087,-84.04833029079309
2024-03-14,171.96145629882812,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500,AAPL,37.60905304168466,-3.9653161059237334,-0.2328901777297947,-3.7324259281939387,177.3370002746582,176.61481822990166,170.1080821670659,172.16799926757812,174.22791636809035,2.392915186649482,0.7019500523139955,-31.750444468624146,24.60695619928504,23.563161957245185,33.8441240473897,15.25891066820251,27.82010613526299,-70.77124661300212
2024-03-15,171.58372497558594,172.6199951171875,172.6199951171875,170.2899932861328,171.1699981689453,121664700,AAPL,36.95693445248659,-3.7937388058053614,-0.049050302089137965,-3.7446885037162234,176.775,176.23435888583364,171.06921897105983,172.5459991455078,174.0227793199558,1.7117524390729157,0.5250531436431806,-45.43088455418151,23.98213624577052,24.011062178793633,33.94860722059528,14.354018467902147,30.021697775753868,-73.23401435889322
2024-03-18,172.67715454101562,173.72000122070312,177.7100067138672,173.52000427246094,175.57000732421875,75604200,AAPL,40.189887535479045,-3.5283288808646205,0.17308769828128234,-3.701416579145903,176.34550018310546,175.99489625105932,170.97941229328552,172.73999938964843,174.50058648601134,2.0384243401455238,0.7783167708883073,21.820401864100187,30.581065747556206,26.39005273087058,31.98904207596772,23.52707564990398,26.806243349622292,-64.25154178543605
2024-03-19,175.02294921875,176.0800018310547,176.61000061035156,173.02999877929688,174.33999633789062,55215200,AAPL,46.52578578653065,-3.091915598893081,0.4876007842022574,-3.5795163830953385,176.0715003967285,176.00300154439222,170.0646227778904,173.31000061035155,176.5553784428127,3.745170874192823,0.9267609757170393,44.88815031634661,38.806886945352154,31.12336297955962,30.313579510911694,21.7616550415362,25.82182615727536,-46.093783019614264
2024-03-20,177.59742736816406,178.6699981689453,178.6699981689453,175.08999633789062,175.72000122070312,53423100,AAPL,52.47582563069329,-2.508151461005099,0.8570919376721919,-3.3652433986772907,175.88899993896484,176.25700122292108,170.27729541911194,174.81799926757813,179.35870311604432,5.194778418114886,0.9241631947289791,123.97883594214912,58.06871884254527,42.485557178484534,28.228961791944286,24.436863958595918,23.8911806507506,-15.44851866731386
2024-03-21,170.34124755859375,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300,AAPL,39.22718816617621,-2.6045398988569843,0.6085627998562453,-3.2131026987132296,175.23899993896484,175.79157206999406,169.29009730003608,174.49199829101562,179.69389928199516,5.962337576424418,0.19991708999826296,15.277770512331244,55.582794316849316,50.819466701582236,27.324767272030492,20.777739504600028,28.441299314493904,-71.70931536252391
2024-03-22,171.24578857421875,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71106600,AAPL,41.2194675167066,-2.5777836546255344,0.5082552352701564,-3.0860388898956908,174.72699966430665,175.45713651849908,169.11814234576457,174.4239990234375,179.7298557011104,6.083860830366547,0.297959088005281,-30.486842231217192,50.023996426617636,54.5585031953374,26.675765058585693,19.5725014135721,28.304727644590027,-62.77017669030931
2024-03-25,169.82437133789062,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300,AAPL,39.05291266144974,-2.6415178231148104,0.3556168534247046,-2.997134676539515,174.21149978637695,175.01836219326256,167.7955416793329,173.85,179.9044583206671,6.965151936344085,0.2522491907951707,-72.67918286771152,29.567747273501244,45.05817933898939,26.22454680015919,18.479871912780773,27.927913561330083,-76.81726612666303
2024-03-26,168.69122314453125,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400,AAPL,37.36671782933614,-2.752289355742249,0.19587625663781294,-2.948165612380062,173.56549987792968,174.51280452855826,166.25955573386545,172.5760009765625,178.89244621925957,7.320189605685545,0.2731323432266806,-96.72302425175944,24.132286901414357,34.574676867177736,25.8055587448324,17.784706406145798,26.877336897609133,-88.01569647878458
2024-03-27,172.2696075439453,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300,AAPL,45.386068840494936,-2.520532291346967,0.3421066568264761,-2.8626389481734433,173.1599998474121,174.39825148379973,169.04996279071923,171.50400085449218,173.95803891826512,2.8617852079789112,0.8679642811499343,-22.693188167766085,26.693216082737933,26.797750085884502,24.582246944530535,20.802747297021945,24.75700152136734,-55.087389146338595
2024-03-28,170.4505615234375,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700,AAPL,42.41323738784903,-2.456215281077533,0.3251389336767283,-2.7813542147542614,172.69649963378907,174.12032236415584,169.07519258671363,171.5260009765625,173.97680936641137,2.8576523394651456,0.49061427053742984,-67.47325964965631,26.304750599762084,25.71008452797145,23.446315324113602,19.603924480787324,23.33030254446734,-77.98266257559058
2024-04-01,169.00929260253906,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500,AAPL,40.168166905615806,-2.4935026759561083,0.23028123103852227,-2.7237839069946306,172.21499938964843,173.7307677370264,168.52020957781536,171.0760009765625,173.63179237530966,2.987901732747764,0.2953662811099551,-102.70463289239018,24.40687991866287,25.801615533720952,22.720856468949535,18.771785138199547,24.526035712831767,-93.70930852208221
2024-04-02,167.826416015625,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500,AAPL,38.37294106522312,-2.589229431646004,0.10764358027890175,-2.6968730119249056,171.9019989013672,173.26497998472774,167.53639454838657,170.6739990234375,173.8116034984884,3.6767222810781566,0.20773838765686053,-136.347869787308,11.383648419876108,20.698426312767012,22.430608698337696,18.03000235819456,26.30101952611751,-94.15708364269888
2024-04-03,168.63156127929688,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700,AAPL,40.32786208661834,-2.5701069485905066,0.10141285066751937,-2.671519799258026,171.87849884033204,172.92069559537123,167.50931032629143,170.66199645996093,173.81468259363044,3.694655165257202,0.33950153606019495,-92.41948078489646,8.578373227567065,14.78963385536867,21.595805068448172,20.195355074096813,25.05699483725092,-86.3984881525177
2024-04-04,167.8065643310547,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400,AAPL,38.96393053878135,-2.592045733174018,0.06357925286720612,-2.655624986041224,171.8634994506836,172.53015385526146,167.8098645346293,169.76399841308594,171.7181322915426,2.302177018358934,0.2584630461417649,-74.79419035660806,8.365292986220318,9.442438211221154,20.327627260567507,21.580421968814438,23.304623278550643,-94.34854924612246
2024-04-05,168.56198120117188,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42055200,AAPL,40.93385719493554,-2.5190689144741896,0.10924485725362798,-2.6283137717278175,171.89249954223632,172.2491869958132,168.428798454427,169.38399963378907,170.33920081315114,1.1278529039664005,0.6025973383934234,-72.47431971165395,10.728017507653748,9.2238945738137,19.150034129729942,20.787516261271882,22.448367138777535,-87.06891007839859
2024-04-08,167.43878173828125,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500,AAPL,38.92236976612993,-2.523328845865649,0.08398794068973503,-2.607316786555384,171.77849960327148,171.887359372235,168.13150513317981,169.06799926757813,170.00449340197645,1.1078313323104498,0.17004474633842706,-96.97297690511633,6.896610522910585,8.663307005594874,18.329520364855014,20.108421426103224,23.445936322440776,-97.89270910674719
2024-04-09,168.6514434814453,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42451200,AAPL,42.223412656356516,-2.4005884799667854,0.1653826452708791,-2.5659711252376645,171.62449951171874,171.67618211477887,168.2264627111531,169.23399963378907,170.24153655642505,1.19070272500351,0.7163685148210543,-64.82173906051081,9.610501474236422,9.078376501600241,17.1802204427692,21.444818707387768,22.42727360985973,-86.20687639214493
2024-04-10,166.7727813720703,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300,AAPL,38.73108683736644,-2.4278364240354904,0.11050776096173909,-2.5383441849972295,171.35199966430665,171.30511703520915,167.44279089440943,168.86000061035156,170.2772103262937,1.6785617799592225,0.11896894337309785,-131.52853261264835,7.451704813710379,7.986272270285787,16.608901895010657,20.056177057109448,24.11156137690661,-93.54530005997671
2024-04-11,173.98919677734375,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300,AAPL,54.3502868802099,-1.8423720158626509,0.5567777353076631,-2.399149751170314,171.54749908447266,171.66081953529712,164.96873390219773,170.10399780273437,175.239261703271,6.037793310997768,0.9805980353689928,155.48056167849097,38.4059087645758,18.48937168417419,16.966392297220988,30.936260229107976,19.93999106226378,-5.030097254150934
2024-04-12,175.49017333984375,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101593300,AAPL,56.816145441888395,-1.2422225180037287,0.9255417865332682,-2.167764304536997,171.72499923706056,172.12645606067434,164.3133534405511,171.497998046875,178.6826426531989,8.37869209920473,0.8515835007646755,249.33873907024912,61.778578499457446,35.8787306925812,17.978553471841806,34.49843546477823,18.116059858409482,-16.0888671875
2024-04-15,171.6533203125,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800,AAPL,49.46108789631105,-1.0657838146038046,0.881584391946554,-1.9473682065503586,171.72849960327147,172.18012714455355,165.83085174199488,172.34599914550782,178.86114654902076,7.560543831379979,0.5264002696019545,113.27033701096124,76.16035061146357,58.7816126251656,18.247551829826484,31.418402377451635,20.195257911131947,-50.39998372395833
2024-04-16,168.3632049560547,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200,AAPL,44.179548051157106,-1.1794480680147217,0.6143361108285097,-1.7937841788432314,171.51149978637696,171.91344883391156,165.6741814021281,172.28800048828126,178.9018195744344,7.677631718296021,0.28015760881961466,-13.049194907587518,51.22965494791666,63.05619468627922,17.104016247992362,27.857908961215074,26.63824075023293,-79.82218424479166
2024-04-17,166.99147033691406,168.0,170.64999389648438,168.0,169.61000061035156,50901200,AAPL,42.158308860574635,-1.3651461139824903,0.34291045188859304,-1.7080565658710833,171.1074996948242,171.54073942115807,165.83686764357287,172.33200073242188,178.82713382127088,7.537930345199124,0.16651947903429754,-64.51230004841395,25.89631257233796,51.09543937723939,15.96260618496531,26.308115532451083,25.72312769823188,-92.08889431423611
2024-04-18,166.0372314453125,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900,AAPL,40.76122648055304,-1.5716605475251981,0.10911681467670808,-1.6807773622019062,170.5259994506836,171.11209693210805,163.7689231689905,170.73200073242188,177.69507829585325,8.156733984912632,0.23488680740261167,-107.8442369040564,10.74595528604687,29.290640935433824,15.170226778394554,25.121118567526707,27.692792172237013,-95.8510555828316
2024-04-19,164.0094757080078,165.0,166.39999389648438,164.0800018310547,166.2100067138672,67772100,AAPL,37.887939699735774,-1.878283450789752,-0.1580048708702766,-1.7202785799194753,170.2074996948242,170.5299924623835,163.28922475176506,168.4220001220703,173.55477549237554,6.095136462677161,0.16665206684597234,-159.72079752570147,6.167538287321734,14.269935381902181,15.10081604797042,23.503688520602072,31.282492296910075,-93.55743524096707
2024-04-22,164.84442138671875,165.83999633789062,167.25999450683594,164.77000427246094,165.52000427246094,48116400,AAPL,39.770606900716245,-2.0301018756719884,-0.24785863660201057,-1.7822432390699778,169.8854995727539,170.08332616481275,163.95385600310883,167.0519989013672,170.15014179962557,3.7091958415745934,0.3043985375629537,-118.29067974012167,7.638800578076176,8.18409805048159,14.747056612545913,24.111845347018996,29.55840444979616,-87.67510744197278
2024-04-23,165.8980712890625,166.89999389648438,167.0500030517578,164.9199981689453,165.35000610351562,49537800,AAPL,42.153406750911415,-2.041354661140076,-0.20728913765607837,-1.8340655234839978,169.68799896240233,169.7801516630672,164.48302501188024,166.55599670410157,168.6289683963229,2.489218921254585,0.5829719946667927,-92.01858435006953,12.838434200206438,8.881591021868111,14.41856577103177,22.946787276928138,28.130174584034265,-80.25215471644081
2024-04-24,168.00535583496094,169.02000427246094,169.3000030517578,166.2100067138672,166.5399932861328,48251800,AAPL,46.69554539153792,-1.8577900082392773,-0.018979587804223597,-1.8388104204350537,169.65349884033202,169.70775667348565,164.05450380238025,166.75999755859374,169.46549131480722,3.2447754807178715,0.9176699186011475,-33.82352849216645,22.22219847682793,14.233144418370179,13.428227924315891,26.44706674428875,26.155725482572215,-65.40614241110259
2024-04-25,168.87014770507812,169.88999938964844,170.61000061035156,168.14999389648438,169.52999877929688,50558300,AAPL,48.483245259768935,-1.6233988319944785,0.1723292707524604,-1.795728102746939,169.48249893188478,169.725113122644,163.61584988857234,167.3299987792969,171.04414767002143,4.439310246602455,0.8446281618845057,5.309428054880865,31.67598792119283,22.24554019940906,12.916515352379394,27.968556743946092,24.671073787670345,-59.313739108878096
2024-04-26,168.28366088867188,169.3000030517578,171.33999633789062,169.17999267578125,169.8800048828125,44838400,AAPL,47.324118788680266,-1.4683239848880305,0.2619232942871268,-1.7302472791751573,169.3734992980957,169.68462644922627,165.0919167889353,168.18999938964845,171.2880819903616,3.6840271264116935,0.6791436519242335,13.73098375437941,37.27825066730494,30.392145688441897,12.664391119149041,28.265405827918407,23.414341880207484,-63.44536647810449
2024-04-29,172.45843505859375,173.5,176.02999877929688,173.10000610351562,173.3699951171875,68169400,AAPL,55.48329791040651,-0.995051069091403,0.5881569680670036,-1.5832080371584065,169.54699935913087,170.04799535882375,165.43844032498478,169.7220001220703,174.00555991915584,5.047736644636095,0.9409883434451156,108.22933748167112,47.735757928052884,38.896665505516886,13.64262026308813,34.311976559471496,19.996489284773606,-34.03362062885877
2024-04-30,169.30747985839844,170.3300018310547,174.99000549316406,170.0,173.3300018310547,65934800,AAPL,49.27901749789532,-0.8657909340772676,0.5739336824649113,-1.4397246165421789,169.62149963378906,170.07485311808384,167.1844556213786,170.4080017089844,173.63154779659018,3.78332713872302,0.4879015413755677,41.29622448091164,48.76284121241133,44.59228326925638,13.489134925569848,30.73013212813172,24.39423281416299,-56.23248925580272
2024-05-01,168.28366088867188,169.3000030517578,172.7100067138672,169.11000061035156,169.5800018310547,50383100,AAPL,47.42341743026737,-0.8368173299607804,0.4823258292651189,-1.3191431592258993,169.60400009155273,170.00105787367184,167.33037659884758,170.46400146484376,173.59762633083994,3.6765825500611125,0.31427285286812523,12.56551722694928,48.76284121241133,48.420480117625175,13.067102827701245,28.42474208876683,24.418834328921353,-63.44536647810449
2024-05-02,171.9912872314453,173.02999877929688,173.4199981689453,170.88999938964844,172.50999450683594,94214900,AAPL,54.15572239332193,-0.5070313162201501,0.6496894744045993,-1.1567207906247494,169.81449966430665,170.2895284361123,167.4525013108415,171.09200134277344,174.73150137470537,4.2544362136958025,0.7662450088638546,83.36477912305193,50.54561454790152,49.35709899090805,12.868437603980727,27.47750912928105,22.352135671653595,-28.685300622388223
2024-05-03,182.27914428710938,183.3800048828125,187.0,182.66000366210938,186.64999389648438,163224100,AAPL,66.84289791115641,0.582767686463626,1.3915907816707005,-0.8088230952070744,170.50449981689454,171.53624047865517,163.92033197413434,173.9080017089844,183.89567144383443,11.486153180649266,0.9741848411735816,303.9114973485467,64.02509554127683,54.444517100529886,15.094293739582513,43.94028989386314,17.07500828309293,-15.79404627567681
2024-05-06,180.61917114257812,181.7100067138672,184.1999969482422,180.4199981689453,182.35000610351562,78569700,AAPL,63.77601452600371,1.2967383595738795,1.6844491638247632,-0.38771080425088367,171.1675003051758,172.50517059629442,163.82256827448848,175.5500030517578,187.27743782902715,13.36079131119321,0.7626321859427,176.07467595138718,77.48013377286016,64.01694795401283,16.51682122422723,41.111980897070765,19.79029673447919,-23.080251783354466
2024-05-07,181.3050079345703,182.39999389648438,184.89999389648438,181.32000732421875,183.4499969482422,77305800,AAPL,64.50073587466622,1.89638115951783,1.8272735710149708,0.06910758850285909,171.80400009155272,173.44753472012204,166.5638987212481,177.96400146484376,189.36410420843941,12.81169523022633,0.6945593180786316,142.27372568731224,80.35195522667937,73.95239484693877,17.933565146102236,39.783820426486436,18.571094213761153,-20.06983626093064
2024-05-08,181.6429901123047,182.74000549316406,183.07000732421875,181.4499969482422,182.85000610351562,45057100,AAPL,64.87368093176151,2.371699022918193,1.8420731475322671,0.529625875385926,172.5520004272461,174.33253193660224,172.95412998447048,180.652001953125,188.3498739217795,8.522321242420475,0.6356221270333771,107.78110685469817,79.42118233433307,79.08442377795753,19.249112962238236,38.62423041198379,18.0297973956625,-18.586364952715726
2024-05-09,183.46200561523438,184.57000732421875,184.66000366210938,182.11000061035156,182.55999755859375,48983000,AAPL,66.88985955555249,2.8630542013027025,1.8667426607334212,0.9963115405692813,173.02850112915038,175.30752959256571,181.02237308432723,182.9600036621094,184.89763423989154,2.1180919752937646,0.9154568163225929,100.71940885035694,83.47088518128106,81.08134091409784,20.705167543850543,39.7414304854598,17.18090693415534,-10.931143242510455
