Date,Adj Close_MSFT,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,Ticker,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,EMA_20,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,CCI_14_0.015,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14,WILLR_14
2024-02-02,406.6045227050781,411.2200012207031,412.6499938964844,403.55999755859375,403.80999755859375,28245000,MSFT,68.83465377204031,8.547458144073005,0.6090419123466457,7.938416231726359,394.2019989013672,396.050569991818,396.2397265521664,406.17799682617186,416.1162671001773,4.893554230737237,0.7536660935715914,96.42527347210279,66.0542006105024,70.44833717812499,40.20066459516392,30.831066267073286,13.054250516968006,-13.438232681705065
2024-02-05,401.0970153808594,405.6499938964844,411.1600036621094,403.989990234375,409.8999938964844,25352300,MSFT,61.98722508629995,8.262399227523815,0.25918639663796483,8.00321283088585,396.0969985961914,396.9648008398815,396.07393529314703,405.36399536132814,414.65405542950924,4.58356448746774,0.5153927172191166,64.74499179104525,72.41361690577371,68.31796013286107,40.22257813296867,28.577108965050616,12.09989742971922,-31.69456025094224
2024-02-06,400.9388427734375,405.489990234375,407.9700012207031,402.9100036621094,405.8800048828125,18382600,MSFT,61.79705290428806,7.932140248890732,-0.05685806559609485,7.988998314486827,397.63699798583986,397.7767236393571,396.0001595160726,404.743994140625,413.48782876517737,4.3206741797949535,0.5426584059386994,39.67237914505282,71.95307387942607,70.14029713190074,39.96089847303322,27.084734673739906,12.582629661908973,-39.00798542907452
2024-02-07,409.40277099609375,414.04998779296875,414.29998779296875,407.3999938964844,407.44000244140625,22340500,MSFT,67.53536000629357,8.265844384278125,0.22147685583303733,8.044367528445088,399.5499969482422,399.3265583206535,400.2101144519684,408.0379943847656,415.8658743175628,3.836838745666309,0.884011600830393,141.02156395948595,74.49233948620805,72.95301009046928,40.40059276820735,31.077195129384204,11.46042903122336,-5.820435861359052
2024-02-08,409.4620666503906,414.1099853515625,415.55999755859375,412.5299987792969,414.04998779296875,21225300,MSFT,67.57212631367634,8.437881966429245,0.31481155038732567,8.12307041604192,401.1169967651367,400.7345037521686,402.41028239819127,410.10399169921874,417.7977010002462,3.7520772568681755,0.7603421506846363,153.64688399191454,82.85720484907671,76.43420607157027,40.92928565933316,31.41318593955237,11.09396019732365,-6.59996416233628
2024-02-09,415.82977294921875,420.54998779296875,420.82000732421875,415.0899963378906,415.25,22032800,MSFT,71.32588677197072,8.990243435332957,0.6937384154328292,8.296505019900128,402.91299591064455,402.6216927084353,400.49985106291433,411.96998901367186,423.4401269644294,5.568433748399512,0.8740146289491763,192.96314460808074,95.5251457164652,84.29156335058332,41.87994099165979,34.741862157897216,10.307871859373144,-1.0041628269090164
2024-02-12,410.5992126464844,415.260009765625,420.739990234375,414.75,420.55999755859375,21202900,MSFT,64.70054147897406,8.89855980411238,0.48164382736980293,8.416915976742578,404.25249633789065,403.8253419519772,404.2228040922051,413.8919921875,423.56118028279496,4.672324315428957,0.5707410779810281,135.56243524911378,89.61551856038362,89.33262304197518,42.66893014182771,32.52619334573454,10.012478140687813,-23.549317329603838
2024-02-13,401.759521484375,406.32000732421875,410.07000732421875,403.3900146484375,404.94000244140625,27824900,MSFT,55.344276655227794,8.012157222455755,-0.323807003429458,8.335964225885213,405.054997253418,404.0629291302859,404.9598625968433,414.05799560546876,423.1561286140942,4.394617713067668,0.07474856248452012,-39.18521882950477,71.34396877173329,85.4948776828607,40.840825409928634,28.62967062702064,20.277943378217056,-61.414613528287234
2024-02-14,405.6426696777344,409.489990234375,409.8399963378906,404.57000732421875,408.07000732421875,20401200,MSFT,57.68113592519982,7.479251759888712,-0.6853699727972025,8.164621732685914,406.0559967041016,404.5797920925801,403.34077610838693,413.14599609375,422.95121607911307,4.746612615429095,0.31356839189571606,-20.408344227757667,55.68262946480312,72.21403893230668,39.143310155838954,27.078659249405682,19.179386524246027,-47.98818074769955
2024-02-15,402.7402038574219,406.55999755859375,409.1300048828125,404.2900085449219,408.1400146484375,21825500,MSFT,54.825315675182694,6.742767987332172,-1.1374829962829942,7.880250983615166,406.69049682617185,404.7683830893433,400.63695995961484,411.63599853515626,422.6350371106977,5.344060584925754,0.269252515040268,-49.16974984334756,43.399689524890356,56.80876258714225,37.51138788890669,25.604669079646033,18.4284865804609,-60.39813714934215
2024-02-16,400.263671875,404.05999755859375,408.2900085449219,403.44000244140625,407.9599914550781,22281100,MSFT,52.439621501054624,5.889479926356614,-1.592616845806842,7.482096772163456,406.95999603271486,404.7009178007005,400.60359978982586,408.33800048828124,416.0724011867366,3.7882345944814126,0.22344315374416518,-68.8771920772659,40.208939494407254,46.43041949470024,35.81911071208353,24.277296312875656,18.381694357097782,-70.9868636197365
2024-02-20,399.0056457519531,402.7900085449219,404.489990234375,398.010009765625,403.239990234375,24307900,MSFT,51.22029409431243,5.052523148987689,-1.9436588985406145,6.996182047528303,407.2739959716797,404.51892644300733,401.23600642605334,405.8440002441406,410.45199406222787,2.2708202241823305,0.1686202477929528,-111.86439444461188,30.74970303223796,38.11944401717852,33.31235603121155,22.59211468785403,22.92238615933598,-76.36589013420745
2024-02-21,398.4013671875,402.17999267578125,402.2900085449219,397.2200012207031,400.1700134277344,18631100,MSFT,50.611547899561444,4.2905469361433575,-2.1645080891079562,6.455055025251314,407.43799591064453,404.29617084612863,399.6261970771702,405.0159973144531,410.405797551736,2.6615246178033116,0.2369100417623693,-123.98849440826935,24.554717918611743,31.83778681508565,31.123869757134322,21.228084575491582,22.39474927096791,-78.9830924902208
2024-02-22,407.78240966796875,411.6499938964844,412.8299865722656,408.57000732421875,410.19000244140625,27009900,MSFT,58.7981627562448,4.400103596835493,-1.6439611427326568,6.0440647395681495,407.8924957275391,404.9965349461625,398.5561124943665,405.447998046875,412.3398835993835,3.399639700138163,0.9499491323787287,35.6468512787849,35.26501277469111,30.18981124184693,30.323120821300027,29.824023775227204,19.918461360646745,-38.8559790514984
2024-02-23,406.48468017578125,410.3399963378906,415.8599853515625,408.9700012207031,415.6700134277344,16295900,MSFT,57.38121506072842,4.331293726927754,-1.3702168101123169,5.701510537040071,408.1659957885742,405.505436031089,398.2435940794533,406.20399780273436,414.1644015260154,3.9194118060585277,0.759785726888455,41.89482456542721,45.91803790989127,35.245922867731366,29.94435096152502,30.836350567849085,18.493729975966072,-44.40681472860699
2024-02-26,403.7110290527344,407.5400085449219,412.1600036621094,407.3599853515625,411.4599914550781,16193500,MSFT,54.36554289529816,4.004662537937804,-1.3574783992818134,5.362140937219618,408.34649658203125,405.6992048419302,399.20708759127433,406.9,414.5929124087256,3.781229987085597,0.5415972853269441,-1.6454563610947628,53.488679834912006,44.89057683983145,29.278253360909734,29.265817037883984,19.260150352269648,-56.27116671515857
2024-02-27,403.65155029296875,407.4800109863281,408.32000732421875,403.8500061035156,407.989990234375,14835800,MSFT,54.299690153364224,3.6983316012864975,-1.3310474687464966,5.029379070032994,408.2344970703125,405.868805427111,401.325164850019,407.83800048828124,414.35083612654347,3.193834625740997,0.47251661781160553,-42.33503008112061,47.59887498787702,49.00186424422676,28.00197997165406,27.843621253449076,22.14007613268326,-56.525393592603365
2024-02-28,403.8892822265625,407.7200012207031,409.29998779296875,405.32000732421875,408.17999267578125,13183100,MSFT,54.53691148744704,3.4353270217373506,-1.2752416386365155,4.710568660373866,408.1909973144531,406.0451097884055,405.49534225469813,408.9460021972656,412.3966621398331,1.687587077035647,0.32235268079614426,-23.72652602105738,43.89831786980462,48.32862423086454,26.958866738426384,27.700220565630836,21.1543497148762,-55.50848608282417
2024-02-29,409.75372314453125,413.6400146484375,414.20001220703125,405.9200134277344,408.6400146484375,31947300,MSFT,60.04632240662409,3.662372060237601,-0.8385572801090122,4.500929340346613,408.9939987182617,406.7684340607895,404.54284292092547,409.34400634765626,414.14516977438706,2.3457841582041694,0.9473924254341071,45.008618772174856,52.51414347137361,48.00377877635174,26.657130982743972,30.55541715742211,19.235605180553005,-30.423689910451625
2024-03-01,411.5962219238281,415.5,415.8699951171875,410.8800048828125,411.2699890136719,17800300,MSFT,61.62002420614942,3.9468948157656882,-0.4432276196647402,4.3901224354304285,409.5799987792969,407.60001176928574,403.4251454332792,410.3760070800781,417.326868726877,3.387557521335575,0.8685868875178693,111.83668414929978,63.92964785200625,53.447369731061485,26.587009178861916,30.71726546233213,18.16621537156771,-22.278880450705397
2024-03-04,411.02166748046875,414.9200134277344,417.3500061035156,412.32000732421875,413.44000244140625,17596000,MSFT,60.815620758753475,4.078565911160979,-0.24924521941555966,4.3278111305765385,409.76499938964844,408.29715478437606,404.80330272171625,411.8520080566406,418.900713391565,3.422931148586256,0.7176289988952052,136.58694698312678,78.40864464306397,64.9508119888146,26.707990439486455,30.643640175690738,17.13226916768392,-12.071495709651014
2024-03-05,398.866943359375,402.6499938964844,414.25,400.6400146484375,413.9599914550781,26919200,MSFT,46.87442537442744,3.156442665332065,-0.9370947721955787,4.093537437527644,409.61499938964846,407.7593299379102,400.9662384387457,410.88600463867186,420.80577083859805,4.82847606778406,0.08486870677210251,-46.42801858364476,64.20808186385376,68.84879145297465,24.883361342798818,26.10164795354225,26.716217048674718,-73.02537824808223
2024-03-06,398.3122253417969,402.0899963378906,405.1600036621094,398.3900146484375,402.9700012207031,22344100,MSFT,46.35217287115523,2.3533384063437097,-1.3921592249471475,3.745497631290857,409.4449996948242,407.21939340457504,397.6271063917878,409.7600036621094,421.892900932431,5.921952929464771,0.1839169098142601,-105.84207754011763,46.36528102038546,62.99400250910106,23.50995696078217,24.265373903977633,27.17481312472063,-75.80728298111033
2024-03-07,405.2960205078125,409.1400146484375,409.7799987792969,402.239990234375,406.1199951171875,18718500,MSFT,53.39244841690509,2.2597016195863375,-1.188636809363616,3.4483384289499535,409.19950103759766,407.4023097135143,397.3608246883471,408.86000366210936,420.3591826358716,5.6249957788805425,0.5121752599453856,-12.50608464983548,36.79416431682887,49.1225090670227,22.115910264139455,27.103130082180044,25.0215049304692,-40.78484582032079
2024-03-08,402.4034118652344,406.2200012207031,410.4200134277344,404.3299865722656,407.9599914550781,17971700,MSFT,50.43993855897682,1.9276523352182835,-1.2165488749853361,3.1442012102036196,408.8050018310547,407.28970890467514,397.58295163411185,407.00400390625,416.4250561783881,4.629464173186949,0.4583909173359824,-16.392702202559924,42.705749775123046,41.95506503744579,20.913622517766427,26.052704535921414,23.437596352629168,-55.29062187319972
2024-03-11,400.7193908691406,404.5199890136719,405.67999267578125,401.260009765625,403.760009765625,16120800,MSFT,48.74974763213857,1.5099187046229758,-1.3074260044645154,2.8173447090874912,408.00350189208984,407.0259260579129,399.79991439707555,404.9239990234375,410.0480836497994,2.530887099169119,0.4605773480313831,-81.72739320382368,46.72958167834005,42.07649859009732,19.530630807285014,24.682300218573467,25.460492603847698,-63.73578727145932
2024-03-12,411.3782653808594,415.2799987792969,415.57000732421875,406.7900085449219,407.6199951171875,22457000,MSFT,58.27904299022242,2.0237758277149283,-0.6348551050980507,2.658630932812979,408.00450134277344,407.81202822185423,398.3728845537527,407.45,416.52711544624725,4.455572681922819,0.9313043513473231,76.52127413521394,56.68527526202425,48.70686890516245,19.358311000529067,31.94595895536385,22.607415123990222,-10.917765069268171
2024-03-13,411.199951171875,415.1000061035156,418.17999267578125,411.45001220703125,418.1000061035156,17115900,MSFT,58.084483793328545,2.3889490773375996,-0.21574548438030394,2.6046945617179036,408.4435012817383,408.506121353441,401.15555707502705,410.052001953125,418.94844683122295,4.339178853278686,0.7837090669115617,109.74048139946177,69.92769412130644,57.78085035389025,19.49226892384877,32.41396508092491,21.059555892183912,-15.563365295353115
2024-03-14,421.2248840332031,425.2200012207031,427.82000732421875,417.989990234375,420.239990234375,34157300,MSFT,65.13254619616434,3.455122042061646,0.6803419842749938,2.774780057786652,409.23000183105466,410.0979194360374,398.3963698574352,413.26799926757815,428.1396286777211,7.19708733146503,0.9018390192325976,203.5916538235756,88.22810803388252,71.61369247240441,20.544613897897484,37.71902237387637,18.483669110298333,-8.83454553373111
2024-03-15,412.5075988769531,416.4200134277344,422.6000061035156,412.7900085449219,419.2900085449219,45049800,MSFT,56.27176682327788,3.549074802539451,0.619435795802239,2.929639006737212,409.7230026245117,410.70002362572285,402.1654123557971,415.30800170898436,428.4505910621716,6.329080730015193,0.5423056556385646,90.40332465831621,78.95537219323678,79.03705811614192,20.683503355248696,33.4175198690444,21.1465734632607,-38.73597259120538
2024-03-18,413.39910888671875,417.32000732421875,420.7300109863281,413.7799987792969,414.25,20106000,MSFT,56.91730057125752,3.654033603174298,0.579515677149669,3.074517926024629,410.386003112793,411.3304982636748,410.3416025881126,417.8680053710938,425.39440815407494,3.602287175012231,0.46359495613799956,78.62819745003758,72.25053109378705,79.81133710696878,20.81247197982132,31.27023217096634,19.787771935436187,-35.67788859370237
2024-03-19,417.45068359375,421.4100036621094,421.6700134277344,415.54998779296875,417.8299865722656,19837900,MSFT,59.820205240476604,4.020892387284846,0.7570995690081732,3.2637928182766727,411.31700286865237,412.2904511587638,411.6567484999656,419.09400634765626,426.5312641953469,3.5492074499014135,0.6557023678540508,93.82593069847135,67.93520828623828,73.04703719108737,21.0318904075492,30.356390477743737,18.65125370127827,-21.78051395637738
2024-03-20,421.2348327636719,425.2300109863281,425.9599914550781,420.6600036621094,422.0,17860100,MSFT,62.37046643057314,4.567225154120763,1.0427458686752722,3.5244792854454907,412.46950378417966,413.5227901899604,413.6198142303449,421.12000732421876,428.6202004180926,3.562021734151182,0.7739931899530963,124.46977512626077,77.91368801342234,72.69980913114922,21.677546305756078,32.92833303256685,17.702983118108,-8.800533409653221
2024-03-21,425.3359069824219,429.3699951171875,430.82000732421875,427.1600036621094,429.8299865722656,21296200,MSFT,64.96577291966568,5.273470641093581,1.3991930845184726,3.874277556575109,413.35550384521486,415.0320478020773,412.22893705442465,421.95000610351565,431.67107515260665,4.60768759733406,0.8816447026659935,148.0259209374828,88.31591510400249,78.05493713455436,22.72771533676954,35.877239451419385,16.736466430388585,-4.471207321961934
2024-03-22,424.7118225097656,428.739990234375,429.8599853515625,426.07000732421875,429.70001220703125,17636500,MSFT,64.2396785006485,5.716443546034839,1.4737327915677838,4.242710754467055,414.27550354003904,416.3375661289628,415.3237570623477,424.41400146484375,433.5042458673398,4.283668479890646,0.737946779975651,115.09808796620216,93.43813025092783,86.55591112278421,23.495129077253356,34.501882138285644,17.197388350502564,-6.413868515601329
2024-03-25,418.8870544433594,422.8599853515625,427.4100036621094,421.6099853515625,425.239990234375,18060500,MSFT,57.75193752128719,5.529297215425004,1.0292691687663584,4.500028046658645,415.04150238037107,416.95874891206756,419.2455253846716,425.5219970703125,431.7984687559534,2.950010447804787,0.287937247861718,68.15289661374061,88.18989221448696,89.98131252313908,23.388784038568417,32.01535787595661,20.466122509552243,-24.545247518975856
2024-03-26,417.6883850097656,421.6499938964844,425.989990234375,421.3500061035156,425.6099853515625,16725600,MSFT,56.487686731160196,5.22313712846892,0.5784872654482198,4.6446498630207005,415.75000152587893,417.4055341486787,419.41759586146134,425.5699951171875,431.72239437291364,2.8913689058515466,0.18142499716231064,51.39735874777743,79.33972836612416,86.98925027717966,23.243294132681463,30.47606872116797,19.751508845604764,-31.021698867050308
2024-03-27,417.4704895019531,421.42999267578125,424.45001220703125,419.010009765625,424.44000244140625,16705000,MSFT,56.24659054101736,4.906195229305126,0.20923629302754065,4.696958936277586,416.4355010986328,417.7888159131647,417.79851378338356,424.80999145507815,431.82146912677274,3.3009947095069805,0.2589667301557568,29.90018369203017,70.88903385692065,79.47288481251059,22.67983257842787,28.731881130033457,21.08288885024813,-31.765952043211897
2024-03-28,416.76715087890625,420.7200012207031,421.8699951171875,419.1199951171875,420.9599914550781,21871200,MSFT,55.42444141921686,4.545330374805303,-0.12130284917782674,4.66663322398313,416.7895004272461,418.0679764186445,417.25446734236596,423.0799926757812,428.9055180091965,2.753864722636291,0.2974438938973308,8.223170791425597,67.68151043441094,72.63675755248524,22.15661863067719,27.863736883761643,20.445861689816258,-34.16781778650495
2024-04-01,420.58099365234375,424.57000732421875,427.8900146484375,422.2200012207031,423.95001220703125,16316000,MSFT,58.93011042957215,4.517925857459886,-0.1189658932185953,4.6368917506784815,417.24300079345704,418.6872174572706,419.5437375483254,422.24599609375,424.94825463917465,1.2799451364482104,0.930012745154172,59.86302847076646,69.3523578754674,69.30763405559966,22.44771518136894,32.25082474568256,18.846894377787912,-26.00915654388093
2024-04-02,417.4804382324219,421.44000244140625,422.3800048828125,417.8399963378906,420.1099853515625,17912000,MSFT,55.13381141423664,4.1952817480053,-0.3532880021385454,4.548569750143845,417.5690002441406,418.94938745575973,419.27914666837717,421.9619995117188,424.6448523550604,1.271608745074732,0.40271604504733977,-30.80604699470963,63.79919605036729,66.94435478674855,21.89321430420267,29.888100845941988,22.234096327739405,-48.42543751851222
2024-04-03,416.499755859375,420.45001220703125,423.260009765625,419.0899963378906,419.7300109863281,16502300,MSFT,53.94999289911821,3.8157148430065604,-0.5862839257098278,4.401998768716388,418.459001159668,419.09230409873794,418.76932423857266,421.7220031738281,424.67468210908356,1.4002963625487639,0.2846039148366095,-36.75993661274295,56.016725589337796,63.05609317172417,21.49659558279985,29.47866202665841,21.197833341471842,-57.51522916959346
2024-04-04,413.953857421875,417.8800048828125,428.6700134277344,417.57000732421875,424.989990234375,19370900,MSFT,50.89486622038617,3.269834605613937,-0.9057313304819612,4.175565936095898,419.2485015869141,418.97684703055455,416.71753575835766,421.0120056152344,425.3064754721111,2.040070021566784,0.13534489275706332,-22.56008284795201,40.76334715961971,53.52642293310827,21.808726874298078,31.74861864647101,18.699497152664275,-71.76929183303515
2024-04-05,421.5220642089844,425.5199890136719,426.510009765625,418.32000732421875,420.010009765625,16544300,MSFT,58.431023318077294,3.4143450100544896,-0.6089767408331275,4.023321750887617,420.06750030517577,419.60000340989905,416.4091434501851,421.9720031738281,427.5348628974711,2.6366013298524025,0.8188994524492762,18.880274846973787,46.537366917771074,47.77247988890952,22.09856293869194,28.897040490871948,17.019957069519545,-31.10337824405812
2024-04-08,420.6007995605469,424.5899963378906,427.2799987792969,423.29998779296875,425.1700134277344,14272400,MSFT,57.27866462042399,3.414468047829587,-0.48708296244642435,3.901551010276011,420.98600006103516,420.0752408316125,416.40565498295246,421.9760009765625,427.5463469701725,2.6401245477083055,0.7346349189374193,52.696212770737745,52.10945265542225,46.47005557760434,22.465385473784565,28.489193674937358,16.293143158283034,-40.79897195663992
2024-04-09,422.2749328613281,426.2799987792969,427.739990234375,421.6199951171875,426.44000244140625,12512300,MSFT,58.866242581857065,3.5104681377333122,-0.31286629803415966,3.823334435767472,422.0740005493164,420.66617015996343,416.47327027871927,422.9440002441406,429.414730209562,3.059851877168696,0.7577760587277899,48.58535816314299,64.6111447886431,54.41932145394548,22.42842257603778,26.607615710048865,17.030059651705386,-34.26421543337265
2024-04-10,419.2832946777344,423.260009765625,424.0299987792969,419.70001220703125,422.19000244140625,16216600,MSFT,54.93743013829786,3.304765743971984,-0.41485495343639034,3.7196206974083745,422.47300109863284,420.9132025033598,417.53014157217956,423.50599975585936,429.48185793953917,2.822089031619263,0.47941801974935017,-39.535998595089076,55.96007575403669,57.56022439936735,21.97035880272166,24.71743196816159,17.893119973781126,-57.056585347877366
2024-04-11,423.9093933105469,427.92999267578125,429.3699951171875,422.3599853515625,425.82000732421875,17966400,MSFT,59.44492089959918,3.4784760010207947,-0.1929157571100637,3.6713917581308584,423.11450042724607,421.5814682340666,422.3717269182535,425.5159973144531,428.6602677106527,1.477862367593202,0.8838721002248855,108.81432209599994,64.32513549677985,61.63211867981988,22.30793514947628,28.59547209525869,16.54467105410701,-15.703792728410448
2024-04-12,417.9360656738281,421.8999938964844,425.17999267578125,419.7699890136719,424.04998779296875,19232100,MSFT,52.18618411492105,3.0939074849639496,-0.4619874185335271,3.5558949034974767,422.94850006103513,421.61180401143974,420.519983566235,424.7919982910156,429.0640130157962,2.011344254113723,0.16151750627688313,-29.191167241599626,54.64482044806264,58.31001056629305,22.057687985159784,26.127175717195076,17.856309250578892,-63.305160579524234
2024-04-15,409.75372314453125,413.6400146484375,426.82000732421875,413.42999267578125,426.6000061035156,20273500,MSFT,44.22060445851047,2.098433437098379,-1.1659691731192785,3.2644026102176573,422.8095001220703,420.8525859768681,412.67594929010454,422.602001953125,432.5280546161455,4.6975890398746705,0.04856237373818229,-167.21520847358192,40.76954157926396,53.246499174702144,20.62838545534557,22.669271351881243,21.75959479361584,-98.68242195427341
2024-04-16,410.684814453125,414.5799865722656,418.3999938964844,413.7300109863281,414.57000732421875,16765600,MSFT,45.24485773856229,1.3695733714452558,-1.5158633910179216,2.8854367624631774,422.67249908447263,420.2551955573822,409.4322196496976,420.2619995117187,431.0917793737399,5.153823031634424,0.23766720044886158,-193.23102301726487,15.075644216774153,36.83000208136692,19.30117633096123,21.576066682438057,20.710258435850704,-92.78548481587985
2024-04-17,407.9705810546875,411.8399963378906,418.8800048828125,410.3299865722656,417.25,15855500,MSFT,42.778919541929554,0.5643467671635563,-1.8568719962396973,2.4212187634032536,422.1939987182617,419.4537480126687,405.89614612474986,417.9779968261719,430.0598475275939,5.78109412129969,0.24598260481902753,-185.4516504499687,5.487604409863415,20.444263401967174,18.364139187024303,19.73508453559159,22.336217427994708,-92.06928000025644
2024-04-18,400.47174072265625,404.2699890136719,411.8900146484375,403.95001220703125,410.6300048828125,21029900,MSFT,36.80982235035844,-0.6768353078343239,-2.478443256990062,1.8016079491557382,421.14599761962893,418.00767572704996,401.9545126623127,413.24599609375,424.53747952518734,5.464775721081978,0.10253198197645608,-229.7957412700115,5.4679986959074744,8.677082440848347,18.433134293885544,18.183442016933054,26.89764791448079,-98.74123909614124
2024-04-19,395.3701171875,399.1199951171875,405.4800109863281,397.7699890136719,404.0299987792969,30276500,MSFT,33.395804076665875,-2.0523839075341357,-3.083193485351899,1.0308095778177635,419.6334976196289,416.2088490023011,396.6820471592444,408.68999633789065,420.6979455165369,5.876311769920832,0.10151391889126672,-214.7339480530159,4.487217097364303,5.147606734378397,19.23212228800102,16.801998050692244,30.943803452333892,-95.72782961150938
2024-04-22,397.19281005859375,400.9599914550781,402.8500061035156,395.75,400.0799865722656,20286900,MSFT,35.69073997774754,-2.959923599347235,-3.1925865417319987,0.23266294238476382,418.24449768066404,414.75657685494656,394.04342603372095,406.15399169921875,418.26455736471655,5.9635339861273104,0.2855591395314429,-163.38414756069756,7.009212088281803,5.654809293851193,20.190040470658566,15.624775044278422,30.769113233330035,-84.50329502750395
2024-04-23,403.74072265625,407.57000732421875,408.20001220703125,403.05999755859375,404.239990234375,15734500,MSFT,43.25500535033876,-3.10993293414856,-2.674076701226659,-0.435856232921901,417.47999877929686,414.0721416615439,395.6081673402402,404.7519958496094,413.8958243589786,4.518237638421283,0.6540936311153417,-85.22909166308628,18.308848837265142,9.935092674303748,20.045184995299856,19.787878572361883,28.57081687331074,-64.84232884919122
2024-04-24,405.2166748046875,409.05999755859375,412.4700012207031,406.7799987792969,409.55999755859375,15065300,MSFT,44.83029178945223,-3.0731611642660823,-2.109843945075345,-0.9633172191907373,416.85049896240236,413.59479460412007,396.64428376230626,404.19599609375,411.74770842519376,3.736658652943308,0.822046262580147,-49.907292245599564,30.081301550992734,18.46645415884656,19.186629418001885,22.93859253272633,26.941695260397758,-60.4104714703266
2024-04-25,395.29083251953125,399.0400085449219,399.8900146484375,388.0299987792969,394.0299987792969,40586500,MSFT,37.32596804569344,-3.808644956311923,-2.2762621896969484,-1.5323827666149747,415.7309997558594,412.20862450324404,394.55262168184413,403.15,411.7473783181558,4.265101484884458,0.26097414217548925,-134.34724185927266,33.7933422745199,27.39449755425926,20.2853696469515,18.695524624382553,38.45022580320886,-73.36717285692245
2024-04-26,402.50250244140625,406.32000732421875,413.0,405.760009765625,412.1700134277344,29694700,MSFT,44.584074465417316,-3.760734691830521,-1.7826815401724372,-1.978053151658084,415.01100006103513,411.6478038195273,396.80110704574463,404.5900024414062,412.3788978370678,3.8502658734329978,0.611055855479593,-30.683377353086556,36.82174810535404,33.565463976955556,19.58972201970865,27.479992794198573,33.95960454231611,-55.7571113566888
2024-04-29,398.470703125,402.25,406.32000732421875,399.19000244140625,405.25,19582100,MSFT,41.67809760394187,-4.005013733364535,-1.621568465365161,-2.3834452679993743,413.8949996948242,410.75277488433426,397.48325450840395,404.84800415039064,412.2127537923773,3.6382788436575204,0.3236189771082424,-67.85448135465549,35.09113319341802,35.23540785776399,19.5052617427208,25.82126756706367,37.471799049635045,-65.60231620613467
2024-04-30,385.6720886230469,389.3299865722656,402.1600036621094,389.1700134277344,401.489990234375,28781400,MSFT,34.08343890901527,-5.181415606484052,-2.2383762707877417,-2.94303933569631,412.2894989013672,408.7125093308039,387.49863310521874,401.2,414.90136689478123,6.83019286878427,0.06683104981826415,-128.43973862880395,27.261732425138785,33.058204574636946,20.16191560608351,23.070142881446802,41.64129569972483,-96.85537516176016
2024-05-01,391.2294006347656,394.94000244140625,401.7200012207031,390.30999755859375,392.6099853515625,23562500,MSFT,39.25911728809279,-5.596527880974065,-2.1227908362222037,-3.4737370447518616,411.0139984130859,407.40084200800413,386.6391368682113,398.3760009765625,410.1128650849137,5.89235500109441,0.3536236552014163,-99.82046879053259,18.45206123427108,26.934975617609297,20.771665547325533,20.80850626702164,37.55907221673371,-82.18612492929192
2024-05-02,394.1021423339844,397.8399963378906,399.92999267578125,394.6499938964844,397.6600036621094,17709400,MSFT,41.80296593743151,-5.626641655501999,-1.7223236886001096,-3.904317966901889,410.01199798583986,406.49028527751716,386.41419447827786,398.13599853515626,409.85780259203466,5.888341722429471,0.48737386345014266,-71.35993979837481,15.416170415281371,20.376654691563747,21.33786185689384,19.91263035471463,35.942028318638116,-74.70998866310379
2024-05-03,402.8392639160156,406.6600036621094,407.1499938964844,401.8599853515625,402.2799987792969,17446700,MSFT,48.82303296984866,-4.882523468308364,-0.78256440112518,-4.099959067183184,409.0689987182617,406.5064489331926,386.29069743792434,398.20399780273436,410.1172981675444,5.983516203025032,0.8548977025859557,18.66190899159256,34.497623072617415,22.78861824072329,20.92651359109976,24.26866263514009,33.225704275265805,-39.611017189752026
2024-05-06,409.6546325683594,413.5400085449219,413.92999267578125,406.3699951171875,408.760009765625,16996600,MSFT,53.53173637555779,-3.6950512971681064,0.32392621601206173,-4.018977513180168,408.5164993286133,407.1763117533573,383.2401845064864,400.4619995117188,417.68381451695114,8.600973388851298,0.8796931110115197,98.49239378932177,56.1231490145805,35.34564750082643,19.773007405970116,28.323858842639428,31.16594677954093,-17.309547103402632
2024-05-07,405.49407958984375,409.3399963378906,414.6700134277344,409.0899963378906,414.6600036621094,20018200,MSFT,50.478372087857466,-3.057630469659955,0.769077634816171,-3.826708104476126,407.669499206543,407.3823769518843,390.44813452796564,404.46400146484376,418.4798684017219,6.930588080084745,0.6739455324100321,101.34408869039869,74.35729168325182,54.99268792348325,18.62057384846116,27.61651654574455,29.702318460016887,-20.00756065708983
2024-05-08,406.68280029296875,410.5400085449219,412.2300109863281,406.7099914550781,408.1700134277344,11792300,MSFT,51.33250620216763,-2.4276544262403945,1.1192429425885857,-3.54689736882898,407.0334991455078,407.6831037702688,396.88465975083847,407.58400268554686,418.28334562025526,5.250128986521091,0.638139597796506,79.58352579164917,82.39329314407087,70.95791128063439,17.80009447793385,26.300664761744496,30.341438029253254,-15.50301280729489
